"Year","State","Type","Production","Avg","Measures","Materials","Chemical","Value"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.293"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.085"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(OXATHIAPIPROLIN = 128111)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.208"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CLETHODIM = 121011)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","INSECTICIDE","0.31"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZADIRACHTIN = 121701)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.583"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI EG7841 = 6453)","INSECTICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(NA)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DELTAMETHRIN = 97805)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DIAZINON = 57801)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.131"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NEEM OIL = 25006)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NEEM OIL","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PETROLEUM DISTILLATE = 63503)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE","0.166"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","0.099"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINOSAD = 110003)","INSECTICIDE","0.16"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","0.055"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPRIC ACID = 128955)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPRYLIC ACID = 128919)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IRON PHOSPHATE = 34903)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(METALDEHYDE = 53001)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MINERAL OIL = 63502)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PAECILOMYCES FUMOSOR = 115002)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR"," ","(NITROGEN)","175"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR"," ","(PHOSPHATE)","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR"," ","(POTASH)","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR"," ","(SULFUR)","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","1.2"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER OCTANOATE = 23306)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER OXIDE = 25601)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","1.4"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.4"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","1.1"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXATHIAPIPROLIN = 128111)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","1.1"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(QUINOLINE = 55459)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CLETHODIM = 121011)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACEQUINOCYL = 6329)","INSECTICIDE","1"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZADIRACHTIN = 121701)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","1.2"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","1.1"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI EG7841 = 6453)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYFLUMETOFEN = 138831)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DELTAMETHRIN = 97805)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DIAZINON = 57801)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METHOXYFENOZIDE = 121027)","INSECTICIDE","1"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NEEM OIL = 25006)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NEEM OIL","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PETROLEUM DISTILLATE = 63503)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE","3.9"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","1.3"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINOSAD = 110003)","INSECTICIDE","1.9"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","1.2"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPRIC ACID = 128955)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPRYLIC ACID = 128919)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUTRIAFOL = 128940)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IRON PHOSPHATE = 34903)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METALDEHYDE = 53001)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PAECILOMYCES FUMOSOR = 115002)","OTHER","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(NITROGEN)","130.4"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(PHOSPHATE)","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(POTASH)","(D)"
2019,"CALIFORNIA"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(SULFUR)","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","10"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER OCTANOATE = 23306)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER OXIDE = 25601)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","28"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","28"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","43"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXATHIAPIPROLIN = 128111)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","11"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(QUINOLINE = 55459)","FUNGICIDE","(D)"
2019,"CALIFORNIA"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(D)"
